,president1,date1,president2,date2,sim
1712,Ronald Reagan,1985,Jimmy Carter,1979,0.825779810057
1713,Ronald Reagan,1985,Andrew Johnson,1867,0.726597772011
1714,Ronald Reagan,1985,George W. Bush,2005,0.663977921661
1715,Ronald Reagan,1985,Benjamin Harrison,1891,0.482383917975
1716,Ronald Reagan,1985,Martin Van Buren,1839,0.475388381291
1717,Ronald Reagan,1985,James A. Garfield,1881,0.471304541477
1718,Ronald Reagan,1985,Abraham Lincoln,1863,0.549267377217
1719,Ronald Reagan,1985,George Washington,1793,0.489262384452
1720,Ronald Reagan,1985,Chester Arthur,1883,0.489171981847
1721,Ronald Reagan,1985,Thomas Jefferson,1805,0.510249412068
